P30431	7530003
P30431	8973578
P30431	9133658
P30431	11323026
P30431	12186858
P30431	14613713
P30431	14602113
P30431	15530968
P30431	16133875
P30431	16083850
P30431	16564063
P30431	17046041
P30431	18096518
P30431	15922770
P30431	11468397
P00981	8504088
P00981	857902
P00981	8612784
P00981	9201909
P00981	9134213
P00981	10429207
P00981	8254670
Q9BKB7	11136720
Q9BKB7	8617371
Q9BKB7	12719233
Q9BKB7	12860380
Q9BKB7	15137031
Q9BKB7	16497878
Q9BKB7	21205913
Q9BKB7	12459475
Q9BKB7	17269718
Q9BKB7	12151390
O93523	12565741
O93523	6819660
O93523	18831982
G8XQX1	21802487
P45697	9248001
P45697	8896191
P45697	11322948
P45697	12705833
P45697	12692120
P45697	15677695
P45697	10089445
P45697	10493862
P45697	15321715
P45697	16209876
P45697	10600453
P45697	9248001
P45697	8896191
P45697	11322948
P45697	12705833
P45697	12692120
P45697	15677695
P45697	10089445
P45697	10493862
P45697	15321715
P45697	16209876
P01391	18381281
P01391	6771288
P01391	6553056
P01391	2086254
P01391	9053737
P01391	9305882
P01391	9840221
P01391	10574958
P01391	10852927
P01391	11867717
P01391	6930640
P01391	1939183
P01391	2279844
P01391	1317211
P01391	12133834
P01391	15791209
P01391	22223648
Q86DU6	16325217
Q86DU6	15882064
Q86DU6	18522941
Q86DU6	21652775
Q86DU6	22733528
Q86DU6	22229737
Q86DU6	18798648
P83370	15930152
P83370	12403650
P83370	11522026
P14530	10371209
P14530	7597726
P14530	2753880
P14530	9114455
B3EWH2	22613724
P83512	14500885
P83512	7778126
P83512	11200361
P83512	20600221
P83512	23385358
P83512	19485419
P83512	14500885
P83512	7778126
P83512	11200361
P83512	20600221
P83512	23385358
P24335	1440639
P24335	2048140
P24335	7778124
P24335	8533138
P24335	8858103
P24335	9223541
P24335	10087048
P24335	11724791
P24335	8547337
P24335	8770182
Q27J49	15876444
Q27J49	16582429
Q27J49	16277978
D2Y232	20192277
D2Y232	12827284
D2Y232	14512091
D2Y232	12518233
D2Y232	12098779
D2Y232	15859335
D2Y232	15201273
D2Y233	20192277
D2Y233	12827284
D2Y233	14512091
D2Y233	12518233
D2Y233	12098779
D2Y233	15859335
D2Y233	15201273
D2Y2D7	20192277
D2Y2D7	12827284
D2Y2D7	14512091
D2Y2D7	12518233
D2Y2D7	12098779
D2Y2D7	15859335
D2Y2D7	15201273
P51972	8489705
P51972	3403524
P51972	6438084
P51972	9013608
P69391	9784394
P69391	9464629
P69391	9756356
P69391	10886337
P69391	10788700
P69391	20059541
Q9DGB9	11071872
Q9DGB9	9578458
Q9DGB9	19371136
Q9DGB9	9196035
Q9DGB9	11821125
Q9DGB9	15922392
Q9DGB9	18657564
Q9DGB9	16820695
Q9DGB9	16688218
P0CG56	21787789
P0CG56	8513799
P0CG56	8630095
P0CG56	10903514
P0CG56	20109480
P05484	10938268
P05484	20363338
P05484	4071055
P05484	2441741
P05484	8537186
P05484	7826361
P05484	15578997
P05484	26344359
P05484	7640281
P05484	7656969
P05484	8913308
P05484	10373375
P05484	10747778
P05484	11344322
P05484	12441339
P05484	10938268
P05484	20363338
P05484	4071055
P05484	2441741
P05484	8537186
P05484	7826361
P05484	15578997
P05484	26344359
P05484	7640281
P05484	7656969
P05484	8913308
P05484	10373375
P05484	10747778
P05484	11344322
Q7T2R1	17611171
Q7T2R1	7778130
Q7T2R1	8711753
Q7T2R1	17505111
Q9PTU8	14580991
Q9PTU8	14161003
Q9PTU8	18433459
Q8AXY1	15214498
Q8AXY1	15294287
Q8AXY1	12167491
Q8AXY1	15351695
Q8AXY1	16301802
Q8AXY1	16376474
Q8AXY1	15158738
Q8AXY1	15588705
Q8AXY1	15214498
Q8AXY1	15294287
Q8AXY1	12167491
Q8AXY1	15351695
Q8AXY1	16301802
Q8AXY1	16376474
P0C7B0	10920250
Q8MMJ7	12054688
Q8MMJ7	11520071
Q8MMJ7	16036557
Q8MMJ7	24184590
Q8MMJ7	15369808
P0C1Z0	4123919
P0C1Z0	6530667
P0C1Z0	9013597
P0C1Z0	19643977
P0C1Z0	2592383
P0C1Z0	15299729
P0C1Z0	8747462
P0C1Z0	8521480
P0C1Z0	11053835
P0C1Z0	12505979
P0C1Z0	20408548
P0C1Z0	23035744
P0C1Z0	23679855
P0C6S4	8042985
P0C6S4	7538018
P0C6S4	7641809
P0C6S4	7549046
P0C6S4	8706902
P0C6S4	9457071
P0C6S4	17316731
P56636	14701840
P56636	12114524
P56636	8631783
P56636	11044728
P56636	15929983
P56636	16964981
P56636	15005608
P56636	9398298
P56636	9843366
P56636	16162671
A3R0T9	17337026
A3R0T9	24297900
P84777	19470401
P84777	15369825
P84777	16705749
P84777	18280256
P84777	18687312
P84777	16460026
Q7LZ61	18616470
Q7LZ61	1629211
Q7LZ61	8144654
Q7LZ61	8639544
Q7LZ61	18060879
Q7LZ61	11910189
Q90W39	7487947
Q90W39	15032748
Q90W39	9792175
Q1RP79	18083205
Q1RP79	19500614
P81382	11248687
P81382	8080286
P81382	17127077
P81382	16828829
P81382	10944103
P81382	17046020
P84715	18464734
P84715	19928958
P84715	9827022
P84715	7597719
P84715	9663691
P84715	10409107
P84715	10381585
P84715	12135762
P84715	12175607
Q7SZN0	12730119
Q7SZN0	12362232
Q7SZN0	16284125
Q7SZN0	11522026
Q7SZN0	15735790
Q7SZN0	21184772
Q7SZN0	23869089
Q7SZN0	12730119
Q7SZN0	12362232
Q7SZN0	16284125
Q7SZN0	11522026
Q7SZN0	15735790
Q7SZN0	21184772
P68515	12459276
P68515	2386615
P68515	15912471
P68515	18200607
P68515	11994001
P68515	17475904
P68515	19491403
P68515	21185808
P68515	22869554
Q91132	7809120
Q91132	20417224
Q91132	11320058
Q91132	15131128
Q91132	19574954
Q91132	19368894
Q91132	21217642
P00630	12167627
P00630	17466468
P00630	2776767
P00630	4448181
P00630	20403370
P00630	4614976
P00630	8504812
P00630	2274788
P58806	12350383
P58806	10604979
P58806	10734223
P58806	11335724
P58806	19309162
P01501	6309516
P01501	5592400
P01501	20472009
P01501	20403370
P01501	5139482
P01501	5139483
P01501	10669014
P01501	7076662
P01501	2187536
P01501	12168695
P01501	21989934
P01501	25688543
P01501	6309516
P01501	5592400
P01501	20472009
P01501	20403370
P01501	5139482
P01501	5139483
P01501	10669014
P01501	7076662
P01501	2187536
Q02471	1425670
Q02471	8835338
Q02471	14501106
Q7T1M3	15912471
Q7T1M3	18200607
Q7T1M3	18400032
Q7T1M3	11994001
Q7T1M3	17475904
Q7T1M3	19491403
Q7T1M3	22869554
P81694	22613721
P81694	8016851
P81694	10897091
P81694	17517422
P81694	10772256
P81694	15914655
P81694	15066412
Q1ELU5	16735513
Q1ELU5	27287558
P15167	8311451
P15167	2745407
P15167	19371136
P15167	2817904
P15167	8078901
P15167	8610113
Q58L96	15930152
Q58L96	6986908
Q58L96	3531198
Q58L96	1604437
Q58L96	11522026
Q9W6M5	16023283
Q9W6M5	12008947
Q9W6M5	18554518
P86092	17963685
Q6TGQ8	17292326
Q6TGQ8	17320169
Q6TGQ8	11162565
P0C6E8	11463342
P0C6E8	11776320
P0C6E8	12878166
P86169	19013478
U5PZ28	24457155
P58811	11528421
P58811	12824165
P58811	15194691
P58811	15680270
P58811	23184947
Q698K8	15777952
Q698K8	15188058
P83255	10962108
P83255	1926182
P83255	9175244
P20164	12220724
P20164	18256489
P20164	2398046
P20164	8514736
P11407	2740219
P11407	8797839
P11407	2597708
P11407	21726572
P11407	9790932
P11407	10377255
P11407	11278260
P11407	11600150
P11407	12646224
P11407	14572642
P11407	16156665
P11407	16039772
P11407	19857576
Q7T046	15450849
Q7T046	11731090
Q7T046	11910177
Q1RP78	18083205
Q1RP78	19500614
A8QL52	17543361
A8QL52	19393676
P82228	10881200
P82228	11937509
P82228	12220722
P82228	17141372
P82228	18986214
P82228	18625007
Q58L94	15930152
Q58L94	12403650
Q58L94	11522026
P31100	1425670
P31100	8835338
P31100	19457351
P31100	14501106
P01484	2808423
P01484	4342910
P01484	4611766
P01484	12911331
P01484	15725394
P01484	3174645
P01484	8145259
P01484	15299886
P01484	15133045
P01484	22371498
P01484	2808423
P01484	4342910
P01484	4611766
P01484	12911331
P01484	15725394
P01484	3174645
P01484	8145259
P01484	15299886
P01484	15133045
Q9I8X1	11171091
Q9I8X1	15632114
Q9I8X1	12595722
Q8I914	12419302
Q8I914	15654080
Q8I914	16480957
P0DJ44	11602279
A0S865	18952712
A0S865	16864572
A0S865	18952712
A0S864	18952712
A0S864	16864572
A0S864	18952712
O57413	8068721
O57413	8193588
O57413	12077431
O57413	12071970
Q5XUW8	16006246
Q5XUW8	12459276
A8E2V8	22115990
Q7ZTA7	12623078
Q7ZTA7	24707493
P85420	20102699
P0DJE9	19931298
Q90ZI3	11389737
P85975	17555860
P85975	21150580
P0CE80	15234562
P0CE80	16581177
P0CE80	16005484
P0CE80	9790962
P0CE80	18760322
P0CE80	18765244
P0CE80	19455508
P0CE80	21590705
P0CE80	21301094
P0CE80	21616057
P0CE80	15234562
P0CE80	16581177
P0CE80	16005484
P0CE80	9790962
P0CE80	18760322
P0CE80	18765244
P0CE80	19455508
P0CE80	21590705
P0CE80	21301094
P00598	7510963
P00598	7222082
P00598	18281071
P00598	3117784
P00598	2274787
P00598	2274785
Q90WC0	9722022
Q90WC0	9856345
Q90WC0	10446992
Q90WC0	10944460
Q90WC0	12615062
Q90WC0	14977354
Q90WC0	14661951
P0C6E3	10871038
P0C6E3	2676645
P0C6E3	2219144
Q9PW35	10482389
Q9PW35	9784374
Q07932	7678752
Q07932	8866004
Q07932	15019477
Q07932	8605256
Q07932	9813247
Q07932	9701394
Q07932	15639237
Q07932	7508264
P14420	3606821
P14420	23554559
P14420	24678250
P14420	8445639
P14420	8510159
P14420	9276469
P14420	11679719
P14420	15194511
P14420	3606821
P14420	23554559
P14420	24678250
P14420	8445639
P14420	8510159
P14420	9276469
P14420	11679719
P00617	10903499
P00617	11732693
P00617	624701
P00617	7096304
P00617	730754
P00617	303565
P00617	10936627
P00617	8590005
P23631	1977615
P23631	9799228
P23631	1888339
P23631	9792186
P23631	10865132
P23631	11086220
P23631	18064415
P23631	10625427
P00627	17166178
P00627	700923
P00627	2089739
Q7T3T5	7778130
Q7T3T5	8711753
Q7T3T5	17505111
Q27J47	17034951
Q27J47	16582429
Q27J47	10871053
Q9PWF3	10484745
Q9PWF3	14757205
Q9PWF3	1176086
Q9PWF3	22498659
Q9PWF3	667499
Q9PWF3	9839677
Q9PWF3	15231729
Q9PWF3	17491023
Q9PWF3	17588630
Q9PWF3	18662711
Q9PWF3	19706485
Q9PWF3	21834748
Q9PWF3	21386851
Q9PWF3	22142367
Q9PWF3	23022146
Q9PWF3	21062230
Q9PWF3	12709056
Q9PWF3	16185738
Q6STF1	15103157
Q5G291	16287060
Q9PT41	10462474
Q9PT41	9920400
Q9PT41	16807918
Q9PT41	11910177
P15226	1339357
P15226	8243666
P15226	6477555
P15226	1993690
P15226	1926167
P15226	25199494
P15226	2781589
P15226	21549737
P15226	10091586
P15226	24560880
P15226	19689419
P15226	10388565
P15226	12595696
P15226	22355312
P85109	16908038
P85109	11491462
P0DJJ6	21130897
K4LLQ2	23578498
Q4F867	19523971
P01446	7210030
P01446	3365434
P01446	15128311
P01446	18381281
P69657	15520009
P69657	16964981
P69657	20739611
P69657	22751014
P69657	26330550
P69657	16979596
P69657	17445276
P69657	20143226
P0DJ86	16481207
P14418	3617077
P14418	18456297
P14418	8636969
P14418	9663694
Q8JIR2	12220724
Q8JIR2	8514736
Q8JIR2	18061641
Q8JIR2	18256489
P0C195	15882064
P0C195	17724025
P0C195	18950653
P0C195	21781281
P0C195	21709136
P0C195	21652775
P0C195	23146020
P0C195	19170536
P0C195	23167564
P0C195	15882064
P0C195	17724025
P0C195	18950653
P0C195	21781281
P0C195	21709136
P0C195	21652775
P0C195	23146020
P0C195	19170536
P82807	10779512
P82807	12403650
P82807	11522026
I2C090	22561424
I2C090	24297900
A8YPR6	18029259
P84646	16038905
P84646	16641312
P84646	23527544
P0DI84	18931435
P0DI84	18257516
P0DI84	20938508
Q10749	8664285
Q10749	7592904
Q10749	8931262
Q10749	12598411
Q10749	24297900
P0C350	17142296
P0C350	21652775
P0C350	22229737
P0C350	22733528
P0C350	23146020
P68425	18590782
P68425	18923708
P68425	18482741
P68425	15066414
P68425	16820861
Q6SLM1	15721580
P24605	11240369
P24605	1899180
P24605	2781572
P24605	7718570
P24605	9784249
P24605	9839670
P24605	15961104
P24605	18062812
P24605	10356281
P24605	15299297
P24605	11240369
P24605	1899180
P24605	2781572
P24605	7718570
P24605	9784249
P24605	9839670
P24605	15961104
P24605	18062812
P24605	10356281
Q98SP2	15737609
Q98SP2	1523677
Q98SP2	20146532
Q98SP2	8087204
P80966	9028866
P80966	12217659
P80966	11320312
P80966	9028866
P80966	12217659
P00625	8682315
P00625	7275018
P00625	22115990
Q8JH85	12719779
Q8JH85	11602278
Q8JH85	11910177
Q8JH85	3304428
Q4VM08	15922394
D5GSJ8	20657014
D5GSJ8	22613721
P0DKU2	10556514
P00614	7049694
P00614	22776098
P00614	976268
P00614	7722520
P00614	10748068
P59071	7940574
P59071	8835338
P59071	20203422
P59071	2718191
P59071	2115497
P59071	18062812
P59071	10686108
P59071	11717491
P59071	12351825
P59071	12206661
P59071	12186870
P59071	12079380
P59071	16122995
P59071	16552142
P59071	16596639
P59071	19462410
P59071	21420512
P59071	7940574
P59071	8835338
P59071	20203422
P59071	2718191
P59071	2115497
P59071	18062812
P59071	10686108
P59071	11717491
P59071	12351825
P59071	12206661
P59071	12186870
P85253	18215128
P85253	27287558
P00619	11732693
P00619	7096305
P00619	10936627
D3TTC2	19932752
Q8UVG0	12225292
Q8UVG0	15899699
Q8UVG0	16626772
Q8UVG0	18096518
P13208	8428983
P13208	3176048
P13208	2845579
P13208	1339278
P13208	2080919
P13208	21889567
P13208	2037041
P13208	20504727
P13208	7849060
P84907	19652343
P84907	16139412
P84907	17482228
P0DJ43	12485606
P0DJ43	24297900
Q7T3S7	14684894
Q7T3S7	10519645
P34182	1378300
P34182	1515064
P34182	9637732
P34182	19371136
P34182	2817904
P34182	8914925
Q8AWI5	14688240
Q8AWI5	12963038
Q8AWI5	16329990
P00628	17166178
P00628	6784277
P00628	2089739
Q45Z47	16261251
Q45Z47	7890672
Q45Z47	2544597
Q45Z47	2160984
Q45Z47	8583413
Q45Z47	10548416
Q45Z47	12782627
Q45Z47	16669624
D6PXE8	20837040
D6PXE8	24297900
P01522	1440648
P01522	6509012
P01522	4071055
P01522	3779030
P01522	8394704
P01522	7929033
P01522	9115267
P01522	8343203
P01522	8338837
P01522	8230223
P01522	8251934
P01522	10231724
P01522	10822250
P01522	15166237
P01522	23597562
P01522	1440648
P01522	6509012
P01522	4071055
P01522	3779030
P01522	8394704
P01522	7929033
P01522	9115267
P01522	8343203
P01522	8338837
P01522	8230223
P01522	8251934
P01522	10231724
P01522	10822250
P50983	12384509
P50983	8206995
P50983	7651351
P50983	15609996
P50983	18189422
P50983	19131337
P50983	22891240
P50983	10194298
P50983	10350614
P50983	10050774
P50983	10431825
P50983	10395477
P50983	11124036
P50983	16161170
P50983	16193063
P50983	16500898
P50983	16505382
P50983	17315952
P50983	25343607
P50983	12384509
P50983	8206995
P50983	7651351
P50983	15609996
P50983	18189422
P50983	19131337
P50983	22891240
P50983	10194298
P50983	10350614
P50983	10050774
P50983	10431825
P50983	10395477
P50983	11124036
P00615	6756920
P00615	22776098
P00615	976268
P00615	7722520
P00615	10748068
P14424	2374735
P14424	3790259
P14424	21726572
P14424	16156665
P14424	16039772
Q4VM07	15922394
P18965	21640745
P18965	3053712
P18965	20054136
P18965	21871889
Q6JQN2	15062994
Q6JQN2	22536342
Q6JQN2	24184420
Q6JQN2	16036557
Q6JQN2	24184590
P0DJF0	17433397
P0DJF0	15994137
P0DJF0	18069115
P86806	19747981
Q9TVX3	10386622
Q9TVX3	9151979
Q9TVX3	11851432
P0C1D0	16445293
P0C1D0	17101979
P0C1D0	18945902
P0C1D0	21888386
P0C1D0	22774872
P0C1D0	25008370
P0C1D0	25740413
P0C1D0	18242183
P0C1D0	18295795
P0C1D0	25393758
P0DJE2	21933678
P00616	563806
P00616	22776098
P00616	976268
P00616	7722520
P00616	10748068
Q6SLM2	15659372
P00608	1158892
P00608	2155818
P00608	1245225
P00608	2583182
P00608	7580101
P00608	1568473
Q7SYF1	12962484
Q7SYF1	7766651
Q7SYF1	9080583
Q71QE8	15032748
Q71QE8	9028014
Q71QE8	12623078
Q9NII7	10698710
Q9NII7	9354615
Q9NII7	20713119
Q9NII7	10651040
Q9NII7	18937510
Q9NII7	10698710
Q9NII7	9354615
Q9NII7	20713119
Q9NII7	10651040
P13487	9929387
P13487	2453055
P13487	2482078
P13487	2477548
P13487	1696475
P13487	1699936
P13487	8204618
P13487	7517498
P13487	12719233
P13487	15118082
P13487	20007782
P13487	1696395
P13487	1705886
P13487	1720574
P13487	1380828
P13487	1467342
P13487	9092804
P13487	16313186
P13487	23705070
P13487	8679614
P13487	9929387
P13487	2453055
P13487	2482078
P13487	2477548
P13487	1696475
P13487	1699936
P13487	8204618
P13487	7517498
P13487	12719233
P13487	15118082
P13487	20007782
P13487	1696395
P13487	1705886
P13487	1720574
P13487	1380828
P13487	1467342
P13487	9092804
C0HJL8	25434534
C0HJL8	20590130
P08900	2435711
P08900	10958995
P08900	17544584
P08900	19524619
P08900	15632158
P08900	21078353
P08900	22251893
P08900	2435711
P08900	10958995
P08900	17544584
P08900	19524619
P08900	15632158
P08900	21078353
X2JCV5	25009089
P0DM51	15302537
Q92035	8662867
Q92035	9545320
Q92035	8674549
Q92035	25411244
Q92035	8662867
Q92035	9545320
Q92035	8674549
Q9NBG9	12558995
Q9NBG9	21466856
Q9NBG9	14632928
Q9NBG9	22887697
Q9NBG9	18199674
Q9NBG9	15558557
P0CAS2	17203389
P0CAS2	16003952
P0CAS2	17915277
P0CAS2	19851009
P60770	9367842
P60770	10512733
P60770	15252034
P60770	5820687
P60770	8448165
P60770	11976497
P60770	5533659
P60770	2249693
P60770	8443154
P28891	1304358
P28891	1898066
P28891	11369866
P28891	18632486
Q6RY98	15350691
Q6RY98	21889567
P07231	9488665
P07231	6501296
P07231	2165278
P07231	11335724
P07231	10406223
P07231	12507705
P07231	9188685
P07231	9398296
P07231	8999936
P07231	17243678
P07231	9488665
P07231	6501296
P07231	2165278
P07231	11335724
P07231	10406223
P07231	12507705
P07231	9188685
P07231	9398296
P07231	8999936
Q9UAD0	10708793
Q9UAD0	10673158
Q9UAD0	22887697
Q9UAD0	17166663
Q9UAD0	19906483
Q9UAD0	21424168
Q1ELU4	16735513
Q1ELU4	27287558
P30403	7916635
P30403	1755841
P30403	7916592
P30403	8561498
P30403	2236100
P30403	2320569
P30403	8418848
P30403	1862345
P30403	1734953
P30403	19280603
P30403	7916635
P30403	1755841
P30403	7916592
P30403	8561498
P30403	2236100
P30403	2320569
P30403	8418848
P30403	1862345
P30403	1734953
P00624	7061414
P00624	19371136
P00624	7263673
P00624	4019493
Q9YI19	9880798
P86100	20417653
P86100	18611448
E0Y419	20950666
E0Y419	11602278
E0Y419	2028469
E0Y419	11910177
P0CC17	18804547
P0CC17	21300133
P0CC17	21505245
D2Y1X9	20192277
D2Y1X9	14512091
Q08169	7682712
Q08169	7795417
Q08169	10998264
Q08169	11080624
Q08169	17374540
Q08169	7682712
Q08169	7795417
Q08169	10998264
Q08169	11080624
P56207	9228949
P56207	10491095
P56207	11313356
P56207	14608494
P56207	15308644
P56207	16330063
P56207	16779650
P56207	17610847
P56207	17141372
P58920	10938268
P58920	12441339
D2Y1Z7	20192277
D2Y1Z7	14512091
D2Y1Y0	20192277
D2Y1Y0	14512091
D2Y1Z4	20192277
D2Y1Z4	14512091
D2Y2D2	20192277
D2Y2D2	14512091
D2Y1Y1	20192277
D2Y1Y1	14512091
D2Y1Y3	20192277
D2Y1Y3	14512091
D2Y1Z8	20192277
D2Y1Z8	14512091
D2Y2I3	20192277
D2Y2I3	14512091
D2Y1Y2	20192277
D2Y1Y2	14512091
D2Y2D1	20192277
D2Y2D1	14512091
D2Y2D3	20192277
D2Y2D3	14512091
P0DJG3	22155303
P45881	7666446
P45881	15134836
P45881	9619591
P45881	11018293
P45881	18261474
P45881	20878713
P45881	7666446
P45881	15134836
P45881	9619591
P45881	11018293
P45881	18261474
P04084	6489936
P04084	23554559
P04084	8510159
P04084	9276469
P04084	9054978
P04084	11679719
P04084	15003507
Q91516	7730329
Q91516	9252366
Q91516	12081498
Q91516	9753698
P62023	8112610
P62023	2402763
P62023	15032748
Q5G290	16287060
Q6EER2	15032748
A0A0A1I6N9	25332684
Q8MTX2	12054688
Q8MTX2	16036557
Q8MTX2	24184590
A0A0A1I6E7	25332684
P20165	2777746
P20165	8907175
P20165	8586633
P20165	2777746
P20165	8907175
D3TTC1	19932752
E0Y421	12719779
E0Y421	20950666
Q86QT3	12459475
Q86QT3	10224238
Q86QT3	11023354
Q86QT3	11755529
Q86QT3	11864985
Q86QT3	12860380
Q86QT3	16497878
Q86QT3	17369411
Q86QT3	20600425
Q86QT3	23103547
Q86QT3	12650941
Q86QT3	15211519
P86803	20195718
P0C942	16005152
P0C942	16626776
P0C942	17208264
P0C942	18766430
P0C942	18996140
P86907	22975267
P86804	20195718
P01523	15924437
P01523	2410412
P01523	6852238
P01523	2338142
P01523	18189422
P01523	18950653
P01523	21652775
P01523	1991506
P01523	2069951
P01523	1335283
P0C6R9	11368322
P0C6R9	14653807
P0C6R9	14766757
P0C6R9	16172743
P0C6R9	17428438
P0C6R9	18761031
P59888	9115249
P59888	1334561
P86802	20607373
D2Y1X8	20192277
D2Y1X8	12727268
D2Y1X8	14675784
D2Y1X8	26429937
D2Y1X8	20192277
D2Y1X8	12727268
D2Y1X8	14675784
P85886	17635581
P04971	3546302
P04971	3163691
P04971	3194214
P04971	1011993
P04971	7737180
P00618	2388842
P00618	7096305
P00618	10936627
A2VBC4	17761205
P06859	1707052
P06859	1528861
P06859	8327468
P06859	7765285
P06859	12612832
P06859	3514593
P06859	3564060
P06859	1288500
P06859	2628422
Q7T2I3	12957382
A7X4Q3	17855442
Q2VBP6	16689684
P29179	2060629
P25517	6353198
P25517	8182052
P01454	1017800
A0A0U5AUY6	26456928
A0A0U5AUY6	20203422
P86541	26456928
P86541	20203422
P60235	10665800
Q53B49	15302536
Q53B49	24297900
P01407	437703
C0HJT5	27173146
P01415	710433
Q9YGI0	9844743
Q9YGI0	14559085
P79688	8988340
Q9PRI1	10673386
Q9PRI1	21515432
P01473	1175634
P62390	1278155
P62390	710433
P14534	2719639
P0C552	17166178
P01402	7394807
P25678	852822
P25677	852822
P28375	1591238
P28375	11311124
P28375	11336631
P28375	16798616
P28375	7634091
P28375	7813476
P28375	23033223
P28375	1591238
P28375	11311124
P28375	11336631
P28375	16798616
P28375	7634091
P28375	7813476
F5CPE6	21515432
Q9PRQ2	8603741
P0DKS3	23034652
P0DKS3	24323786
A7X3S2	17855442
P0C603	12955733
P0C603	15683871
C0HJD3	23851011
Q9YGI1	9838137
P29180	2060629
P29182	2060629
P25679	7380387
P01399	1213685
A7X3M9	17855442
P86096	18384102
Q8UW27	12040423
Q69CJ8	17616557
P32879	1259717
A8HDJ7	17906946
P01416	5033401
P01416	2847926
P01416	1433289
A8HDJ9	17906946
P01437	6615431
P68412	743209
